Frames (30fps),Time (sec),Distance Elapsed(m),Propulsion Vel (m/s),Propulsion Acceleration (m/s^2),Propulsion Jerk (m/s^3)
802,26.7333,8.9791,0.2850
803,26.7667,8.9886,0.2850
804,26.8000,8.9981,0.2850
805,26.8333,9.0075,0.2820
806,26.8667,9.0169,0.2820
807,26.9000,9.0263,0.2820
808,26.9333,9.0356,0.2790
809,26.9667,9.0449,0.2790
810,27.0000,9.0542,0.2790
811,27.0333,9.0634,0.2760
812,27.0667,9.0726,0.2760
813,27.1000,9.0817,0.2730
814,27.1333,9.0908,0.2730
815,27.1667,9.0999,0.2730
816,27.2000,9.1089,0.2700
817,27.2333,9.1179,0.2700
818,27.2667,9.1269,0.2700
819,27.3000,9.1358,0.2670
820,27.3333,9.1446,0.2640
821,27.3667,9.1535,0.2670
822,27.4000,9.1623,0.2640
823,27.4333,9.1710,0.2610
824,27.4667,9.1798,0.2640
825,27.5000,9.1884,0.2580
826,27.5333,9.1971,0.2610
827,27.5667,9.2057,0.2580
828,27.6000,9.2142,0.2550
829,27.6333,9.2228,0.2580
830,27.6667,9.2313,0.2550
831,27.7000,9.2397,0.2520
832,27.7333,9.2481,0.2520
833,27.7667,9.2565,0.2520
834,27.8000,9.2648,0.2490
835,27.8333,9.2731,0.2490
836,27.8667,9.2813,0.2460
837,27.9000,9.2895,0.2460
838,27.9333,9.2977,0.2460
839,27.9667,9.3058,0.2430
840,28.0000,9.3139,0.2430
841,28.0333,9.3220,0.2430
842,28.0667,9.3300,0.2400
843,28.1000,9.3379,0.2370
844,28.1333,9.3458,0.2400
845,28.1667,9.3537,0.2370
846,28.2000,9.3616,0.2370
847,28.2333,9.3694,0.2340
848,28.2667,9.3771,0.2310
849,28.3000,9.3848,0.2310
850,28.3333,9.3925,0.2310
851,28.3667,9.4001,0.2280
852,28.4000,9.4077,0.2280
853,28.4333,9.4153,0.2280
854,28.4667,9.4228,0.2250
855,28.5000,9.4302,0.2220
856,28.5333,9.4376,0.2220
857,28.5667,9.4450,0.2220
858,28.6000,9.4523,0.2190
859,28.6333,9.4596,0.2190
860,28.6667,9.4669,0.2190
861,28.7000,9.4741,0.2160
862,28.7333,9.4812,0.2130
863,28.7667,9.4884,0.2160
864,28.8000,9.4954,0.2100
865,28.8333,9.5025,0.2130
866,28.8667,9.5094,0.2070
867,28.9000,9.5164,0.2100
868,28.9333,9.5233,0.2070
869,28.9667,9.5301,0.2040
870,29.0000,9.5369,0.2040
871,29.0333,9.5437,0.2040
872,29.0667,9.5504,0.2010
873,29.1000,9.5571,0.2010
874,29.1333,9.5637,0.1980
875,29.1667,9.5703,0.1980
876,29.2000,9.5769,0.1980
877,29.2333,9.5833,0.1920
878,29.2667,9.5898,0.1950
879,29.3000,9.5962,0.1920
880,29.3333,9.6026,0.1920
881,29.3667,9.6089,0.1890
882,29.4000,9.6151,0.1860
883,29.4333,9.6214,0.1890
884,29.4667,9.6275,0.1830
885,29.5000,9.6337,0.1860
886,29.5333,9.6398,0.1830
887,29.5667,9.6458,0.1800
888,29.6000,9.6518,0.1800
889,29.6333,9.6577,0.1770
890,29.6667,9.6636,0.1770
891,29.7000,9.6695,0.1770
892,29.7333,9.6753,0.1740
893,29.7667,9.6810,0.1710
894,29.8000,9.6867,0.1710
895,29.8333,9.6924,0.1710
896,29.8667,9.6980,0.1680
897,29.9000,9.7036,0.1680
898,29.9333,9.7091,0.1650
899,29.9667,9.7146,0.1650
900,30.0000,9.7200,0.1620
901,30.0333,9.7254,0.1620
902,30.0667,9.7307,0.1590
903,30.1000,9.7360,0.1590
904,30.1333,9.7412,0.1560
905,30.1667,9.7464,0.1560
906,30.2000,9.7515,0.1530
907,30.2333,9.7566,0.1530
908,30.2667,9.7617,0.1530
909,30.3000,9.7666,0.1470
910,30.3333,9.7716,0.1500
911,30.3667,9.7765,0.1470
912,30.4000,9.7813,0.1440
913,30.4333,9.7861,0.1440
914,30.4667,9.7908,0.1410
915,30.5000,9.7955,0.1410
916,30.5333,9.8002,0.1410
917,30.5667,9.8048,0.1380
918,30.6000,9.8093,0.1350
919,30.6333,9.8138,0.1350
920,30.6667,9.8182,0.1320
921,30.7000,9.8226,0.1320
922,30.7333,9.8270,0.1320
923,30.7667,9.8313,0.1290
924,30.8000,9.8355,0.1260
925,30.8333,9.8397,0.1260
926,30.8667,9.8438,0.1230
927,30.9000,9.8479,0.1230
928,30.9333,9.8519,0.1200
929,30.9667,9.8559,0.1200
930,31.0000,9.8599,0.1200
931,31.0333,9.8637,0.1140
932,31.0667,9.8676,0.1170
933,31.1000,9.8713,0.1110
934,31.1333,9.8751,0.1140
935,31.1667,9.8787,0.1080
936,31.2000,9.8824,0.1110
937,31.2333,9.8859,0.1050
938,31.2667,9.8894,0.1050
939,31.3000,9.8929,0.1050
940,31.3333,9.8963,0.1020
941,31.3667,9.8997,0.1020
942,31.4000,9.9030,0.0990
943,31.4333,9.9062,0.0960
944,31.4667,9.9094,0.0960
945,31.5000,9.9126,0.0960
946,31.5333,9.9157,0.0930
947,31.5667,9.9187,0.0900
948,31.6000,9.9217,0.0900
949,31.6333,9.9246,0.0870
950,31.6667,9.9275,0.0870
951,31.7000,9.9303,0.0840
952,31.7333,9.9331,0.0840
953,31.7667,9.9358,0.0810
954,31.8000,9.9385,0.0810
955,31.8333,9.9411,0.0780
956,31.8667,9.9436,0.0750
957,31.9000,9.9461,0.0750
958,31.9333,9.9486,0.0750
959,31.9667,9.9509,0.0690
960,32.0000,9.9533,0.0720
961,32.0333,9.9556,0.0690
962,32.0667,9.9578,0.0660
963,32.1000,9.9599,0.0630
964,32.1333,9.9621,0.0660
965,32.1667,9.9641,0.0600
966,32.2000,9.9661,0.0600
967,32.2333,9.9680,0.0570
968,32.2667,9.9699,0.0570
969,32.3000,9.9718,0.0570
970,32.3333,9.9735,0.0510
971,32.3667,9.9753,0.0540
972,32.4000,9.9769,0.0480
973,32.4333,9.9785,0.0480
974,32.4667,9.9801,0.0480
975,32.5000,9.9816,0.0450
976,32.5333,9.9830,0.0420
977,32.5667,9.9844,0.0420
978,32.6000,9.9857,0.0390
979,32.6333,9.9870,0.0390
980,32.6667,9.9882,0.0360
981,32.7000,9.9893,0.0330
982,32.7333,9.9904,0.0330
983,32.7667,9.9914,0.0300
984,32.8000,9.9924,0.0300
985,32.8333,9.9933,0.0270
986,32.8667,9.9942,0.0270
987,32.9000,9.9950,0.0240
988,32.9333,9.9957,0.0210
989,32.9667,9.9964,0.0210
990,33.0000,9.9970,0.0180
991,33.0333,9.9976,0.0180
992,33.0667,9.9981,0.0150
993,33.1000,9.9985,0.0120
994,33.1333,9.9989,0.0120
995,33.1667,9.9993,0.0090
996,33.2000,9.9995,0.0060
997,33.2333,9.9997,0.0060
998,33.2667,9.9999,0.0060
999,33.3000,10.0000,0.0030
1000,33.3333,10.0000,0.0000
